ticker,name,close,Perf.YTD,Perf.3M,Perf.Y,Value.Traded,sector,extraction_day
OTC:PREIF,PREIF,0.10514,113.2657200811359,52.17831813576495,134.16481069042314,26639.8475,Non-Energy Minerals,2025-10-26
OTC:SNNSF,SNNSF,0.0701,150.35714285714286,106.78466076696165,79.74358974358972,17479.434999999998,Technology Services,2025-10-26
OTC:ORANY,ORANY,16.14,63.03030303030303,3.329065300896296,49.306197964847364,3851246.1,Communications,2025-10-26
NASDAQ:IIIV,IIIV,33.03,42.98701298701298,15.40880503144654,44.614711033274965,7646246.82,Technology Services,2025-10-26
NYSE:MYE,MYE,17.41,56.70567056705672,15.604249667994685,39.951768488745984,3998067.22,Producer Manufacturing,2025-10-26
OTC:USNZY,USNZY,0.9895,6.39784946236559,19.504830917874408,-13.919095258808172,227011.09,Non-Energy Minerals,2025-10-26
OTC:VONOY,VONOY,16.09,9.307065217391298,-0.1861042183622899,-4.172002024954597,3537209.51,Finance,2025-10-26
NASDAQ:LILA,LILA,8.6,34.374999999999986,27.407407407407405,-11.15702479338843,1889230.7999999998,Communications,2025-10-26
OTC:ECPN,ECPN,0.0002,100.0,-50.0,19900.000000000004,43.2,Non-Energy Minerals,2025-10-26
NASDAQ:HAFC,HAFC,27.05,13.655462184873949,17.099567099567096,20.974955277280863,5799844.600000001,Finance,2025-10-26
OTC:LINRF,LINRF,0.816,107.47520976353928,28.950695322376728,54.95632358526396,172094.4,Non-Energy Minerals,2025-10-26
NYSE:BRC,BRC,79.48,7.087038534087853,12.721599773081829,8.549576618410276,16712339.08,Producer Manufacturing,2025-10-26
OTC:HRFEF,HRFEF,0.078,95.0,-2.500000000000002,41.81818181818181,16308.63,Non-Energy Minerals,2025-10-26
NASDAQ:CIGI,CIGI,166.05,21.764317665175632,16.911920016897845,11.80312415836251,34088238.45,Finance,2025-10-26
OTC:JLRRF,JLRRF,0.028,180.00000000000003,2445.454545454545,459.99999999999994,5656.0,Non-Energy Minerals,2025-10-26
NYSE:DCO,DCO,100.7,54.92307692307693,12.993716337522438,61.81905833199423,19515458.6,Electronic Technology,2025-10-26
NASDAQ:LFUS,LFUS,269.35,13.986457892509526,17.205517601496897,6.06000945030714,51741865.650000006,Electronic Technology,2025-10-26
OTC:TLSNY,TLSNY,7.88,41.98198198198198,6.558485463150782,29.81878088962108,1488177.4,Communications,2025-10-26
OTC:BACHF,BACHF,0.55,19.513255106475455,-0.6861682918020793,14.583333333333346,103606.8,Finance,2025-10-26
NYSE:WOR,WOR,58.54,44.57890837243763,-5.929615940864531,50.44975584682602,10919817.44,Producer Manufacturing,2025-10-26
OTC:ATHHF,ATHHF,0.054,80.0,-9.999999999999998,170.00000000000003,10069.65,Producer Manufacturing,2025-10-26
NASDAQ:PRE,PRE,16.76,196.63716814159295,107.94044665012407,262.7705627705628,3114242.64,Finance,2025-10-26
OTC:KLGDF,KLGDF,0.0686,191.91489361702128,24.500907441016317,191.91489361702128,12718.439999999999,Non-Energy Minerals,2025-10-26
NYSE:GRC,GRC,46.57,21.847200418628994,16.425,22.006811632171857,8469872.18,Producer Manufacturing,2025-10-26
OTC:AIRDF,AIRDF,0.672,85.63535911602212,86.66666666666669,37.733142037302734,116179.392,Technology Services,2025-10-26
OTC:SAPGF,SAPGF,269.0,9.764557065328278,-5.944055944055944,13.983050847457626,46173581.0,Technology Services,2025-10-26
NYSE:PKX,PKX,55.99,30.058072009291536,-6.0570469798657705,-9.107142857142858,9539912.14,Non-Energy Minerals,2025-10-26
OTC:FCSMF,FCSMF,0.42818,879.8169336384439,319.7843137254902,620.8417508417508,69199.45434,Non-Energy Minerals,2025-10-26
NYSE:CTEV,CTEV,69.69,366.15384615384613,65.88907402999286,591.3690476190476,11107261.889999999,Technology Services,2025-10-26
AMEX:AREN,AREN,4.64,236.23188405797103,-18.02120141342757,582.3529411764705,730670.08,Technology Services,2025-10-26
OTC:JORFF,JORFF,0.0422,368.8888888888889,688.785046728972,251.66666666666666,6541.0,Non-Energy Minerals,2025-10-26
NYSE:MITT,MITT,7.31,9.10447761194029,-5.677419354838715,-1.7473118279569997,1124278.0,Finance,2025-10-26
OTC:MVNC,MVNC,0.0308,71.11111111111113,71.11111111111113,40.000000000000014,4446.7808,Non-Energy Minerals,2025-10-26
OTC:AZURF,AZURF,0.016,122.22222222222223,0.0,25.984251968503944,2304.0,Non-Energy Minerals,2025-10-26
NYSE:DBD,DBD,58.73,35.697781885397404,0.6339958875942383,28.596452813663227,8352228.22,Electronic Technology,2025-10-26
NASDAQ:DWSN,DWSN,2.25,71.7557251908397,53.06122448979592,38.03680981595093,318993.75,Technology Services,2025-10-26
OTC:DECXF,DECXF,0.029,80.12422360248449,31.818181818181834,-29.268292682926827,4093.9880000000003,Non-Energy Minerals,2025-10-26
NASDAQ:ACNT,ACNT,12.37,9.372236958443843,-3.245991396167391,26.482617586912067,1696211.5099999998,Non-Energy Minerals,2025-10-26
NYSE:BLX,BLX,45.75,28.223094170403588,8.540925266903917,38.804611650485434,6237921.0,Finance,2025-10-26
OTC:PNGAY,PNGAY,14.32,26.056338028169026,2.873563218390807,15.39081385979049,1922130.6400000001,Finance,2025-10-26
NASDAQ:ASTE,ASTE,48.42,42.83185840707966,21.475163070747623,57.25885027606367,6270002.640000001,Producer Manufacturing,2025-10-26
NASDAQ:BELFB,BELFB,157.0,90.58023792182568,45.7753017641597,93.82716049382717,20317841.0,Electronic Technology,2025-10-26
NYSE:HIPO,HIPO,36.88,34.844606946983546,36.08856088560886,91.68399168399172,4651453.12,Finance,2025-10-26
OTC:CVHL,CVHL,0.014,51.35135135135136,180.00000000000003,37.25490196078431,1755.068,Finance,2025-10-26
NYSE:FPH,FPH,6.15,60.994764397905776,5.488850771869645,58.097686375321345,770785.65,Finance,2025-10-26
OTC:WHYRF,WHYRF,0.37245,109.83098591549297,35.58427375318529,145.0328947368421,46257.17265,Non-Energy Minerals,2025-10-26
OTC:OGGNF,OGGNF,0.0504,609.8591549295775,26.0,358.18181818181824,6148.8,Finance,2025-10-26
OTC:EBZT,EBZT,0.3475,1728.9473684210525,-28.892981379169232,656.6684812193794,42368.59,Technology Services,2025-10-26
OTC:CNWT,CNWT,0.0002,100.0,100.0,100.0,23.844,Technology Services,2025-10-26
OTC:NATBF,NATBF,0.185,68.18181818181819,-48.78183831672204,-66.9489405795548,22018.145,Non-Energy Minerals,2025-10-26
OTC:RMLFF,RMLFF,0.8947,62.672727272727265,24.008981537949772,39.796875,105484.2353,Non-Energy Minerals,2025-10-26
OTC:GBRIF,GBRIF,0.0001,900.0,9900.000000000002,0.0,11.5,Non-Energy Minerals,2025-10-26
NYSE:PSTL,PSTL,15.25,16.50114591291062,5.172413793103448,4.237867395762127,1751279.5,Finance,2025-10-26
OTC:CPPMF,CPPMF,0.19,7.709750566893424,45.37107880642692,-45.714285714285715,21723.08,Non-Energy Minerals,2025-10-26
NASDAQ:MPAA,MPAA,16.92,125.60000000000004,39.37397034596376,207.07803992740477,1913685.84,Producer Manufacturing,2025-10-26
OTC:SHCMF,SHCMF,0.445,71.15384615384615,99.20497072358408,45.9016393442623,50065.17,Non-Energy Minerals,2025-10-26
OTC:SAFRY,SAFRY,88.17,60.923526190910756,8.530280649926153,54.983301107400244,9837391.41,Electronic Technology,2025-10-26
OTC:GZDIF,GZDIF,0.0229,43.12499999999999,34.70588235294117,20.844327176780993,2528.2058,Non-Energy Minerals,2025-10-26
OTC:ESNC,ESNC,0.0001,9900.000000000002,0.0,9900.000000000002,11.0203,Producer Manufacturing,2025-10-26
OTC:DFKCY,DFKCY,16.21,57.22599418040737,25.36736272235113,86.96655132641293,1756661.49,Producer Manufacturing,2025-10-26
OTC:WAST,WAST,0.047,612.1212121212121,-11.654135338345858,194.8557089084065,4950.322,Technology Services,2025-10-26
NASDAQ:NRIM,NRIM,22.55,14.941064033131584,1.1097410604192457,31.563593932322053,2346169.65,Finance,2025-10-26
OTC:SAXPY,SAXPY,22.67,39.38760452533204,3.085282950230786,30.287356321839102,2324196.41,Finance,2025-10-26
OTC:TELHF,TELHF,0.02,14.285714285714278,-6.976744186046503,-13.043478260869563,2041.92,Non-Energy Minerals,2025-10-26
OTC:TIAJF,TIAJF,0.666,108.7120025070511,51.26050420168067,139.65455199712127,67266.0,Communications,2025-10-26
OTC:MCREF,MCREF,0.0288,5.4945054945054865,161.81818181818184,-4.318936877076409,2880.576,Non-Energy Minerals,2025-10-26
OTC:CHNVF,CHNVF,0.017,30.769230769230784,30.769230769230784,54.54545454545457,1700.0000000000002,Technology Services,2025-10-26
OTC:BRUZF,BRUZF,0.01,177.7777777777778,177.7777777777778,-33.33333333333333,998.0,Non-Energy Minerals,2025-10-26
OTC:LTHIF,LTHIF,0.029,437.03703703703707,607.3170731707318,302.7777777777778,2871.0,Non-Energy Minerals,2025-10-26
OTC:JELCF,JELCF,4.5,217.46031746031747,66.66666666666666,221.42857142857144,414000.0,Producer Manufacturing,2025-10-26
NASDAQ:GIFI,GIFI,8.0,17.647058823529413,14.613180515759305,52.38095238095238,734616.0,Producer Manufacturing,2025-10-26
NASDAQ:ISTR,ISTR,24.74,12.505684402000911,13.590449954086305,17.753450737743915,2238920.52,Finance,2025-10-26
AMEX:ZDGE,ZDGE,3.59,27.758007117437717,-22.2943722943723,15.806451612903219,319847.45999999996,Technology Services,2025-10-26
NASDAQ:CODA,CODA,9.5,19.949494949494948,24.183006535947708,14.595898673100132,830908.0,Electronic Technology,2025-10-26
OTC:ATDRF,ATDRF,11.14,9.861932938856015,-2.526949461010781,-0.7130124777183606,971853.6000000001,Technology Services,2025-10-26
OTC:TYTN,TYTN,0.001,400.0,899.9999999999999,-88.63636363636364,87.0,Producer Manufacturing,2025-10-26
NASDAQ:OPXS,OPXS,17.04,148.03493449781655,37.19806763285024,90.17857142857139,1481849.52,Electronic Technology,2025-10-26
OTC:CFSU,CFSU,0.12,85.47140649149924,19.99999999999999,60.0,10274.4,Finance,2025-10-26
OTC:AUGG,AUGG,1.216,44.64137028666587,0.4958677685950418,84.24242424242424,102528.256,Non-Energy Minerals,2025-10-26
NASDAQ:TRST,TRST,37.69,12.675635276532121,8.24238943136128,13.11524609843937,3176927.79,Finance,2025-10-26
NASDAQ:ATLC,ATLC,61.24,9.76877576626636,18.77424359968968,65.4687922183194,5091126.16,Finance,2025-10-26
OTC:IGCRF,IGCRF,0.2624,191.23196448390678,161.87624750499006,611.1111111111112,21759.52,Technology Services,2025-10-26
OTC:FNMAT,FNMAT,15.937,45.94322344322344,17.70310192023634,218.74,1217714.2959999999,Finance,2025-10-26
OTC:RBSPF,RBSPF,7.51,53.58187283993538,7.209136331192004,71.46118721461187,550978.66,Finance,2025-10-26
NYSE:COF/PI,COF/PI,20.26,5.796344647519598,3.525804803270318,-3.20114667940754,1483032.0,Finance,2025-10-26
OTC:VGMIF,VGMIF,0.09,105.47945205479452,459.00621118012424,82.55578093306289,6300.0,Non-Energy Minerals,2025-10-26
OTC:ANZGY,ANZGY,24.02,35.782928208027116,21.190716448032287,17.399804496578685,1631198.2,Finance,2025-10-26
NYSE:AP,AP,2.27,10.194174757281552,-34.20289855072464,24.04371584699453,150008.41,Non-Energy Minerals,2025-10-26
NASDAQ:MBCN,MBCN,34.19,22.019985724482506,12.098360655737697,22.985611510791355,2243171.71,Finance,2025-10-26
NASDAQ:SOTK,SOTK,4.56,9.292236895716982,34.56884849200259,5.80046403712297,298119.12,Producer Manufacturing,2025-10-26
NASDAQ:PDLB,PDLB,14.62,11.689164928685468,4.20527441197434,26.96482848458531,952434.5199999999,Finance,2025-10-26
NASDAQ:GPAT,GPAT,10.68,5.32544378698224,1.2802275960170677,6.055490456991916,694819.44,Finance,2025-10-26
OTC:APWL,APWL,0.0002,100.0,0.0,100.0,13.0,Communications,2025-10-26
OTC:GOLQ,GOLQ,0.2,49900.0,199900.0,49900.0,12926.6,Technology Services,2025-10-26
AMEX:WYY,WYY,6.63,35.30612244897958,116.66666666666667,76.8,422669.13,Technology Services,2025-10-26
OTC:STRRF,STRRF,0.4317,304.21348314606735,99.81485767183521,206.06168025522862,27412.949999999997,Non-Energy Minerals,2025-10-26
OTC:CHKKF,CHKKF,0.18,37.40458015267174,186.80688336520078,-1.0989010989010999,11178.0,Non-Energy Minerals,2025-10-26
NASDAQ:ASRV,ASRV,3.22,20.5992509363296,9.152542372881355,15.000000000000014,199404.94,Finance,2025-10-26
OTC:NLPXF,NLPXF,0.0336,35.483870967741936,22.62773722627736,11.813643926788677,2049.6,Non-Energy Minerals,2025-10-26
OTC:NEMCL,NEMCL,89.71028,169.48116551516972,54.9934604401289,56.01787826086956,5382616.8,Non-Energy Minerals,2025-10-26
OTC:TMASF,TMASF,0.2109,470.00000000000006,56.222222222222214,122.0,12365.699700000001,Non-Energy Minerals,2025-10-26
NASDAQ:FNWD,FNWD,33.2,17.53460544482601,20.289855072463773,6.410256410256421,1907771.6,Finance,2025-10-26
OTC:CAXPF,CAXPF,0.07,116.45021645021646,9.375000000000009,145.61403508771934,4008.0600000000004,Non-Energy Minerals,2025-10-26
OTC:CDTAF,CDTAF,0.03786,8.481375358166181,24.049803407601573,-0.9937238493723988,2146.4727,Technology Services,2025-10-26
OTC:STXPF,STXPF,0.1154,35.924617196702,2.3503325942350326,9.904761904761912,6462.400000000001,Non-Energy Minerals,2025-10-26
OTC:ENADF,ENADF,1.95,49.999999999999986,33.56164383561644,30.87248322147651,108868.5,Technology Services,2025-10-26
OTC:FCLIF,FCLIF,0.22425,38.170055452865064,33.40273646638906,43.93453145057767,12269.39025,Producer Manufacturing,2025-10-26
OTC:PSYCF,PSYCF,0.014,14.754098360655732,-36.651583710407245,5.660377358490571,765.8000000000001,Non-Energy Minerals,2025-10-26
NYSE:COF/PJ,COF/PJ,19.51,6.032608695652191,4.55519828510183,-2.6447105788423033,997624.3400000001,Finance,2025-10-26
OTC:BRIOF,BRIOF,0.093,99.14346895074947,27.39726027397261,688.1355932203389,4743.0,Non-Energy Minerals,2025-10-26
OTC:QGLDF,QGLDF,1.0,430.4476978569913,1065.5011655011656,689.2659826361484,50700.0,Non-Energy Minerals,2025-10-26
OTC:MTHRF,MTHRF,14.471,53.13227513227515,11.144393241167439,41.87254901960785,726444.2,Technology Services,2025-10-26
OTC:SIPN,SIPN,0.0019,18.749999999999993,11.764705882352947,5.555555555555559,95.0,Finance,2025-10-26
OTC:OVCHY,OVCHY,25.78,6.594996898904289,-4.163568773234191,12.086956521739136,1278327.08,Finance,2025-10-26
NASDAQ:SPFI,SPFI,38.5,10.536893482629923,-5.0086355785837675,12.016293279022412,1891274.0,Finance,2025-10-26
NASDAQ:MNSB,MNSB,19.4,6.768812499656012,-9.345794392523365,6.388812722785847,942626.6,Finance,2025-10-26
OTC:AGCZ,AGCZ,0.0001,9900.000000000002,0.0,-50.0,4.815,Non-Energy Minerals,2025-10-26
NASDAQ:ATLO,ATLO,20.83,26.16596002422772,13.700873362445403,16.891133557800213,944161.4099999999,Finance,2025-10-26
OTC:DNZOY,DNZOY,15.0,8.695652173913038,7.066381156316918,8.303249097472927,674580.0,Producer Manufacturing,2025-10-26
NASDAQ:HKIT,HKIT,2.32,61.1111111111111,68.82549847183813,70.58823529411762,102991.76,Technology Services,2025-10-26
OTC:SBWFF,SBWFF,0.121,12.037037037037036,9.999999999999996,20.99999999999999,5333.075,Non-Energy Minerals,2025-10-26
NASDAQ:CFSB,CFSB,14.23,110.34737620103476,3.115942028985505,111.4413075780089,610467.0,Finance,2025-10-26
NASDAQ:LSBK,LSBK,13.38,30.140404202439484,10.578512396694224,29.95382297777648,573065.4,Finance,2025-10-26
OTC:ONTTF,ONTTF,1.99,22.839506172839496,-29.681978798586577,-1.679841897233203,84575.0,Electronic Technology,2025-10-26
NASDAQ:OESX,OESX,9.482,18.52499999999999,58.69456066945607,-4.212546721891099,401524.772,Electronic Technology,2025-10-26
OTC:FDBL,FDBL,0.0001,9900.000000000002,0.0,0.0,4.2121,Technology Services,2025-10-26
NASDAQ:PCB,PCB,21.48,6.873647287110974,-0.0930232558139515,16.275922547676927,897992.88,Finance,2025-10-26
NYSE:OCFT,OCFT,7.77,219.49013157894734,4.295302013422811,218.44262295081967,299152.76999999996,Technology Services,2025-10-26
OTC:DMCD,DMCD,0.0002,100.0,100.0,100.0,7.5,Finance,2025-10-26
OTC:BTRMF,BTRMF,0.10525,180.66666666666669,50.35714285714284,180.66666666666669,3894.25,Non-Energy Minerals,2025-10-26
OTC:BBVXF,BBVXF,19.765,87.34597156398104,29.18300653594771,79.68181818181819,689284.61,Finance,2025-10-26
OTC:EFRTF,EFRTF,5.69,6.55430711610488,-1.5570934256055338,-7.928802588996753,196305.0,Finance,2025-10-26
OTC:SCAFF,SCAFF,7.42,74.58823529411765,17.777777777777782,42.14559386973181,241892.0,Producer Manufacturing,2025-10-26
NYSE:MET/PE,MET/PE,24.88,5.423728813559311,3.5803497085761844,-0.28056112224449015,807007.6799999999,Finance,2025-10-26
OTC:FNNZF,FNNZF,0.0012,100.0,33.33333333333333,33.33333333333333,38.4,Finance,2025-10-26
NASDAQ:PKBK,PKBK,22.06,7.636008782629898,2.0823692734844945,5.197901764425369,704287.5599999999,Finance,2025-10-26
OTC:SFBQF,SFBQF,1.59,25.196850393700792,3.2467532467532494,29.268292682926834,50649.450000000004,Communications,2025-10-26
NASDAQ:BELFA,BELFA,138.74,54.018650088809956,47.36059479553903,37.42076069730588,4382380.38,Electronic Technology,2025-10-26
NASDAQ:AVBH,AVBH,26.18,21.260404170468597,13.137424373379424,30.119284294234586,800584.4,Finance,2025-10-26
OTC:HRUFF,HRUFF,8.398,29.79907264296754,-1.6627634660421484,4.868820319426568,255232.016,Finance,2025-10-26
OTC:CIBEY,CIBEY,2.095,47.53521126760565,13.858695652173918,41.07744107744108,61427.495,Finance,2025-10-26
OTC:BMCS,BMCS,0.0085,66.66666666666667,54.54545454545457,-46.20253164556962,248.76100000000002,Finance,2025-10-26
OTC:FCOB,FCOB,18.95,27.18206162457465,14.848484848484844,30.240549828178686,546423.25,Finance,2025-10-26
OTC:CENBF,CENBF,1e-05,900.0,900.0,-90.0,0.28550000000000003,Producer Manufacturing,2025-10-26
NASDAQ:AWRE,AWRE,2.495,26.010101010101017,0.20080321285140132,18.80952380952381,67532.16500000001,Technology Services,2025-10-26
OTC:HMDPF,HMDPF,128.5601,44.47719115880743,50.574022019208265,28.2395012468828,3452610.0456000003,Producer Manufacturing,2025-10-26
OTC:DTLAP,DTLAP,0.06,19.99999999999999,9.090909090909086,70.94017094017093,1610.76,Finance,2025-10-26
NASDAQ:AAME,AAME,3.1399,103.88961038961037,34.759656652360505,88.58258258258257,83894.9881,Finance,2025-10-26
NASDAQ:NWGL,NWGL,1.75,50.58945013337924,71.56862745098039,10.500726147628962,46392.5,Non-Energy Minerals,2025-10-26
OTC:FNMAP,FNMAP,23.1,37.910447761194035,28.134013756378984,199.2227979274612,600553.8,Finance,2025-10-26
OTC:LRAXF,LRAXF,1.94,117.97752808988763,10.857142857142852,97.47557003257327,50152.88,Non-Energy Minerals,2025-10-26
OTC:HLTOY,HLTOY,9.53,24.412532637075707,6.231189388028082,11.253794069577381,246283.78999999998,Communications,2025-10-26
NASDAQ:DHCNL,DHCNL,17.95,13.535736875395312,7.609392891185607,0.8432631643997907,454799.14999999997,Finance,2025-10-26
OTC:ADYRF,ADYRF,0.17,466.66666666666674,0.0,113.03258145363411,4250.0,Non-Energy Minerals,2025-10-26
OTC:BMTLF,BMTLF,0.05671,52.446236559139805,69.79041916167667,-20.62981105668299,1417.75,Non-Energy Minerals,2025-10-26
OTC:CMAUF,CMAUF,0.22,100.0,76.0,144.44444444444446,5500.0,Non-Energy Minerals,2025-10-26
OTC:HMMR,HMMR,0.145,544.4444444444445,-44.23076923076923,-51.66666666666667,3590.9249999999997,Communications,2025-10-26
OTC:OMAGQ,OMAGQ,0.04,2252.9411764705883,3536.3636363636365,19900.0,960.0,Finance,2025-10-26
NYSE:COF/PN,COF/PN,17.68,5.9316956261234175,3.6950146627565923,-3.493449781659392,420200.56,Finance,2025-10-26
OTC:IGIFF,IGIFF,38.25,20.113047574187476,12.301820317087484,27.457514161946012,882198.0,Finance,2025-10-26
OTC:SNLGF,SNLGF,0.5984,437.6460017969452,271.4463066418374,1652.2693997071744,13675.833600000002,Non-Energy Minerals,2025-10-26
OTC:WEJOF,WEJOF,0.0001,9900.000000000002,9900.000000000002,0.0,2.2514000000000003,Technology Services,2025-10-26
OTC:AICOF,AICOF,0.1375,96.42857142857142,61.76470588235295,121.4170692431562,3042.1875000000005,Finance,2025-10-26
OTC:DTEGF,DTEGF,33.98,16.131237183868745,-8.360302049622442,11.849901250822903,716977.9999999999,Communications,2025-10-26
OTC:UOLGY,UOLGY,25.455,58.845553822152894,13.780618630430888,54.741641337386014,526511.22,Finance,2025-10-26
OTC:VLEEY,VLEEY,6.99,45.32224532224534,23.716814159292035,22.847100175746917,139953.78,Producer Manufacturing,2025-10-26
OTC:SRKZF,SRKZF,0.04,122.22222222222224,172.108843537415,10.497237569060767,800.0,Non-Energy Minerals,2025-10-26
OTC:JDNRF,JDNRF,0.031,81.28654970760233,8.810108810108805,8.266685293193174,620.0,Non-Energy Minerals,2025-10-26
OTC:BMVVF,BMVVF,0.1391,98.7142857142857,98.7142857142857,216.13636363636365,2782.0,Non-Energy Minerals,2025-10-26
OTC:CCORF,CCORF,8.47,22.310469314079434,5.875000000000008,18.62745098039217,168553.0,Finance,2025-10-26
OTC:TTTMF,TTTMF,0.8445,105.97560975609757,88.50446428571428,88.50446428571428,16370.6325,Non-Energy Minerals,2025-10-26
OTC:LZRFY,LZRFY,7.2499,9.51510574018127,10.685496183206112,-2.2265677680377585,139466.32630000002,Finance,2025-10-26
OTC:LNDAF,LNDAF,1.51,32.456140350877206,-2.5806451612903247,18.89763779527559,28416.69,Finance,2025-10-26
OTC:ZTLLF,ZTLLF,0.017,66.66666666666667,12.582781456953645,66.66666666666667,314.56800000000004,Technology Services,2025-10-26
OTC:WRTBY,WRTBY,6.2425,83.6029411764706,8.188908145580593,38.10840707964602,115117.94249999999,Producer Manufacturing,2025-10-26
OTC:BZZUY,BZZUY,28.9,60.46640755136034,8.892238131122832,54.215581643543224,503813.69999999995,Non-Energy Minerals,2025-10-26
NASDAQ:MSGM,MSGM,2.42,80.59701492537312,-34.94623655913979,84.7328244274809,42173.34,Technology Services,2025-10-26
OTC:BTGOF,BTGOF,2.495,37.84530386740332,-13.667820069204152,35.45059717698154,42914.0,Communications,2025-10-26
NYSE:RNR/PF,RNR/PF,23.7,5.053191489361705,9.519408502772638,-1.6189290161892926,406502.39999999997,Finance,2025-10-26
OTC:ARHLF,ARHLF,0.0898,117.96116504854369,145.3551912568306,76.59783677482794,1526.6000000000001,Technology Services,2025-10-26
NASDAQ:POLE,POLE,10.58,5.905905905905905,1.5355086372360858,6.331658291457295,175723.22,Finance,2025-10-26
OTC:STMGF,STMGF,0.085,115.33161068044788,222.99741602067186,164.751980344813,1404.3700000000001,Non-Energy Minerals,2025-10-26
OTC:TTTNF,TTTNF,0.3851,54.04,67.43478260869564,1524.8945147679326,6354.15,Non-Energy Minerals,2025-10-26
OTC:EVRC,EVRC,0.3,15.384615384615378,0.0,42.85714285714286,4909.2,Producer Manufacturing,2025-10-26
OTC:TRGEF,TRGEF,0.1364,15.838641188959661,-39.37777777777778,-26.469002695417792,2182.4,Non-Energy Minerals,2025-10-26
OTC:FSRL,FSRL,10.75,13.038906414300738,10.483042137718392,9.026369168357004,171290.5,Finance,2025-10-26
OTC:EGSE,EGSE,0.0005,49900.0,150.0,-95.09803921568627,7.8005,Finance,2025-10-26
OTC:CILJF,CILJF,3.135,69.45945945945944,10.38732394366197,47.877358490566024,47937.284999999996,Finance,2025-10-26
NASDAQ:ALDF,ALDF,10.4856,5.595166163141995,1.1147540983606614,5.382914572864327,159066.552,Finance,2025-10-26
OTC:OWVI,OWVI,0.0001,9900.000000000002,0.0,9900.000000000002,1.5029000000000001,Finance,2025-10-26
OTC:HWKRF,HWKRF,0.02224,11.199999999999994,-30.062893081761015,48.266666666666666,333.59999999999997,Non-Energy Minerals,2025-10-26
NASDAQ:DHCNI,DHCNI,17.08,11.34289439374184,6.417445482866028,5.955334987593035,256182.91999999998,Finance,2025-10-26
OTC:FMCCJ,FMCCJ,20.55,22.394282310899357,18.062736987245792,190.56203605514315,297954.45,Finance,2025-10-26
OTC:XTRRF,XTRRF,0.15,25.0,286.5979381443299,-30.232558139534884,2142.75,Non-Energy Minerals,2025-10-26
OTC:ZPAS,ZPAS,0.0001,9900.000000000002,0.0,9900.000000000002,1.4118000000000002,Technology Services,2025-10-26
OTC:SKFRY,SKFRY,26.59,40.6878306878307,5.181962025316451,40.312920503416784,375105.13,Producer Manufacturing,2025-10-26
OTC:CNRIF,CNRIF,0.117,11.42857142857144,30.000000000000014,-6.399999999999995,1638.0,Non-Energy Minerals,2025-10-26
NASDAQ:MAMO,MAMO,3.04,14.105547631559189,23.577235772357728,-20.833333333333332,42553.92,Finance,2025-10-26
OTC:CRTIF,CRTIF,0.16,185.71428571428572,100.0,55.945419103313846,2080.0,Non-Energy Minerals,2025-10-26
NASDAQ:PBBK,PBBK,19.77,29.9375616168255,8.472604769063636,33.400809716599184,256950.69,Finance,2025-10-26
NASDAQ:TAYD,TAYD,45.35,9.408926417370322,-0.37346221441125155,-4.0668464752234375,577849.7000000001,Producer Manufacturing,2025-10-26
NYSE:HPP/PC,HPP/PC,15.07,7.566024268379733,1.1409395973154357,2.937158469945353,191042.39,Finance,2025-10-26
NASDAQ:BKHA,BKHA,11.59,11.657032755298642,6.427915518824602,12.524271844660184,145489.27,Finance,2025-10-26
OTC:NPRLF,NPRLF,0.70923,92.35964198535393,-5.435999999999996,18.441883767535074,8826.36735,Non-Energy Minerals,2025-10-26
OTC:ANTVF,ANTVF,5.92,83.28173374613003,16.76528599605522,74.63126843657815,71040.0,Electronic Technology,2025-10-26
OTC:CBAF,CBAF,30.5,8.928182399348573,7.017543859649122,19.140159608751524,366000.0,Finance,2025-10-26
OTC:NXHSF,NXHSF,0.42416,6.7606342813994456,21.188571428571432,49.35211267605634,4981.7591999999995,Electronic Technology,2025-10-26
OTC:MTNOF,MTNOF,9.47,93.26530612244898,28.843537414966004,72.0254314259764,108905.00000000001,Communications,2025-10-26
OTC:GPLL,GPLL,0.04,19900.0,19900.0,7900.0,439.84000000000003,Finance,2025-10-26
OTC:SABK,SABK,18.3,17.307692307692314,14.018691588785046,28.421052631578952,199213.80000000002,Finance,2025-10-26
OTC:SCMWY,SCMWY,73.88,33.526116031086204,3.4661438274630547,13.382443216697359,796869.6799999999,Communications,2025-10-26
OTC:ZLIOF,ZLIOF,0.95,27.67101196075796,26.464323748668797,29.392536093707434,10165.0,Producer Manufacturing,2025-10-26
OTC:LEEN,LEEN,0.21,40.0,-10.179640718562881,-8.69565217391305,2185.0499999999997,Technology Services,2025-10-26
AMEX:GRAF,GRAF,10.63,5.456349206349214,1.2380952380952455,1.045627376425867,110403.18000000001,Finance,2025-10-26
NASDAQ:HVIIU,HVIIU,12.79,28.15631262525049,22.392344497607656,28.15631262525049,132568.34999999998,Finance,2025-10-26
OTC:EMHLF,EMHLF,0.162819,91.55176470588233,78.33406352683458,29.22142857142856,1644.4719,Non-Energy Minerals,2025-10-26
OTC:ELIXF,ELIXF,0.08,1211.4754098360656,1211.4754098360656,1211.4754098360656,804.0,Finance,2025-10-26
OTC:IVHI,IVHI,0.05,184.09090909090907,148.75621890547265,233.33333333333337,500.0,Finance,2025-10-26
OTC:OBTEF,OBTEF,0.15,130.76923076923077,29899.999999999996,200.6012024048096,1500.0,Electronic Technology,2025-10-26
